-6.1875,106.0625,1.16437
-6.1875,106.1875,1.16295
-6.1875,106.3125,1.16154
-6.1875,106.4375,1.16070
-6.1875,106.5625,1.15990
-6.1875,106.6875,1.15997
-6.1875,106.8125,1.16034
-6.1875,106.9375,1.16044
-6.1875,107.0625,1.16032
-6.1875,107.1875,1.16014
-6.0625,106.0625,1.16157
-6.0625,106.1875,1.15998
-6.0625,106.3125,1.15844
-6.0625,106.4375,1.15803
-6.0625,106.5625,1.15765
-6.0625,106.6875,1.15777
-6.0625,106.8125,1.15810
-6.0625,106.9375,1.15815
-6.0625,107.0625,1.15792
-6.0625,107.1875,1.15785
-5.9375,106.0625,1.16036
-5.9375,106.1875,1.15929
-5.9375,106.3125,1.15821
-5.9375,106.4375,1.15813
-5.9375,106.5625,1.15805
-5.9375,106.6875,1.15822
-5.9375,106.8125,1.15843
-5.9375,106.9375,1.15840
-5.9375,107.0625,1.15814
-5.9375,107.1875,1.15802
-5.8125,106.0625,1.15947
-5.8125,106.1875,1.15901
-5.8125,106.3125,1.15857
-5.8125,106.4375,1.15877
-5.8125,106.5625,1.15901
-5.8125,106.6875,1.15916
-5.8125,106.8125,1.15926
-5.8125,106.9375,1.15918
-5.8125,107.0625,1.15885
-5.8125,107.1875,1.15868
-5.6875,106.0625,1.15906
-5.6875,106.1875,1.15890
-5.6875,106.3125,1.15876
-5.6875,106.4375,1.15898
-5.6875,106.5625,1.15922
-5.6875,106.6875,1.15932
-5.6875,106.8125,1.15934
-5.6875,106.9375,1.15926
-5.6875,107.0625,1.15905
-5.6875,107.1875,1.15891
