-6.1875,106.0625,1.16627
-6.1875,106.1875,1.16480
-6.1875,106.3125,1.16334
-6.1875,106.4375,1.16208
-6.1875,106.5625,1.16085
-6.1875,106.6875,1.16109
-6.1875,106.8125,1.16185
-6.1875,106.9375,1.16233
-6.1875,107.0625,1.16255
-6.1875,107.1875,1.16267
-6.0625,106.0625,1.16403
-6.0625,106.1875,1.16250
-6.0625,106.3125,1.16102
-6.0625,106.4375,1.16018
-6.0625,106.5625,1.15939
-6.0625,106.6875,1.15966
-6.0625,106.8125,1.16032
-6.0625,106.9375,1.16084
-6.0625,107.0625,1.16124
-6.0625,107.1875,1.16155
-5.9375,106.0625,1.16315
-5.9375,106.1875,1.16198
-5.9375,106.3125,1.16084
-5.9375,106.4375,1.16042
-5.9375,106.5625,1.15999
-5.9375,106.6875,1.16029
-5.9375,106.8125,1.16082
-5.9375,106.9375,1.16114
-5.9375,107.0625,1.16125
-5.9375,107.1875,1.16137
-5.8125,106.0625,1.16255
-5.8125,106.1875,1.16179
-5.8125,106.3125,1.16110
-5.8125,106.4375,1.16106
-5.8125,106.5625,1.16104
-5.8125,106.6875,1.16133
-5.8125,106.8125,1.16173
-5.8125,106.9375,1.16180
-5.8125,107.0625,1.16153
-5.8125,107.1875,1.16136
-5.6875,106.0625,1.16213
-5.6875,106.1875,1.16160
-5.6875,106.3125,1.16110
-5.6875,106.4375,1.16119
-5.6875,106.5625,1.16128
-5.6875,106.6875,1.16147
-5.6875,106.8125,1.16165
-5.6875,106.9375,1.16160
-5.6875,107.0625,1.16130
-5.6875,107.1875,1.16116
