-6.1875,106.0625,1.16405
-6.1875,106.1875,1.16264
-6.1875,106.3125,1.16126
-6.1875,106.4375,1.16004
-6.1875,106.5625,1.15882
-6.1875,106.6875,1.15868
-6.1875,106.8125,1.15882
-6.1875,106.9375,1.15902
-6.1875,107.0625,1.15926
-6.1875,107.1875,1.15937
-6.0625,106.0625,1.16089
-6.0625,106.1875,1.15940
-6.0625,106.3125,1.15790
-6.0625,106.4375,1.15733
-6.0625,106.5625,1.15675
-6.0625,106.6875,1.15671
-6.0625,106.8125,1.15685
-6.0625,106.9375,1.15706
-6.0625,107.0625,1.15730
-6.0625,107.1875,1.15754
-5.9375,106.0625,1.15948
-5.9375,106.1875,1.15834
-5.9375,106.3125,1.15721
-5.9375,106.4375,1.15700
-5.9375,106.5625,1.15685
-5.9375,106.6875,1.15688
-5.9375,106.8125,1.15701
-5.9375,106.9375,1.15711
-5.9375,107.0625,1.15714
-5.9375,107.1875,1.15718
-5.8125,106.0625,1.15841
-5.8125,106.1875,1.15770
-5.8125,106.3125,1.15705
-5.8125,106.4375,1.15719
-5.8125,106.5625,1.15735
-5.8125,106.6875,1.15751
-5.8125,106.8125,1.15761
-5.8125,106.9375,1.15754
-5.8125,107.0625,1.15730
-5.8125,107.1875,1.15714
-5.6875,106.0625,1.15776
-5.6875,106.1875,1.15734
-5.6875,106.3125,1.15693
-5.6875,106.4375,1.15712
-5.6875,106.5625,1.15733
-5.6875,106.6875,1.15739
-5.6875,106.8125,1.15742
-5.6875,106.9375,1.15731
-5.6875,107.0625,1.15708
-5.6875,107.1875,1.15691
