-6.1875,106.0625,1.16178
-6.1875,106.1875,1.15967
-6.1875,106.3125,1.15757
-6.1875,106.4375,1.15632
-6.1875,106.5625,1.15507
-6.1875,106.6875,1.15553
-6.1875,106.8125,1.15655
-6.1875,106.9375,1.15710
-6.1875,107.0625,1.15709
-6.1875,107.1875,1.15702
-6.0625,106.0625,1.15946
-6.0625,106.1875,1.15734
-6.0625,106.3125,1.15524
-6.0625,106.4375,1.15434
-6.0625,106.5625,1.15345
-6.0625,106.6875,1.15376
-6.0625,106.8125,1.15452
-6.0625,106.9375,1.15495
-6.0625,107.0625,1.15501
-6.0625,107.1875,1.15514
-5.9375,106.0625,1.15856
-5.9375,106.1875,1.15711
-5.9375,106.3125,1.15568
-5.9375,106.4375,1.15518
-5.9375,106.5625,1.15464
-5.9375,106.6875,1.15492
-5.9375,106.8125,1.15546
-5.9375,106.9375,1.15564
-5.9375,107.0625,1.15541
-5.9375,107.1875,1.15533
-5.8125,106.0625,1.15793
-5.8125,106.1875,1.15732
-5.8125,106.3125,1.15670
-5.8125,106.4375,1.15653
-5.8125,106.5625,1.15633
-5.8125,106.6875,1.15659
-5.8125,106.8125,1.15701
-5.8125,106.9375,1.15692
-5.8125,107.0625,1.15632
-5.8125,107.1875,1.15595
-5.6875,106.0625,1.15763
-5.6875,106.1875,1.15738
-5.6875,106.3125,1.15712
-5.6875,106.4375,1.15697
-5.6875,106.5625,1.15681
-5.6875,106.6875,1.15697
-5.6875,106.8125,1.15721
-5.6875,106.9375,1.15706
-5.6875,107.0625,1.15651
-5.6875,107.1875,1.15616
